Review,Mhs0,Mhs0,Ahli
"Ke sini pas weekday tiket masuk bonbin 05.111, tiket masuk aquarium beda lagi bayar 31.111. Terdapat wahana perahu, bebek kayuh, banyak tempat duduk, musala, toilet, pujasera, dan booth makanan, minuman, serta cinderamata. ",0,,
Tambah oke pokoknyaa,0,,
Binatangnya banyak yang sudah tua,1,,
Cocok buat mengenalkan anak² kita,0,,
"Tetap menjadi tujuan wisata legenda keluarga, sudah banyak perubahan dalam bangunannya. Dengan peraturan tidak boleh membawa tikar membuat KBS lebih bersih dan tidak kotor. Banyak tempat untuk beristirahat, banyak tempat menyediakan makanan …",0,,
sangat bagus fasilitasnya,0,,
Menyenangkan tapi sayangnya hewannya tidak sebanyak dulu. Tapi cukup menyenangkan dan tempatnya sudah terawat lebih bersih dari jaman dulu,1,,
"Harga terjangkau tp worth it karena satwa nya banyak, bersih, dan terawat... Cocok banget untuk wisata keluarga",1,,
tempat rekreasi keluarga,0,,
Cantik sekali,0,,
Menarik,0,,
Tempat wisata murah & mengedukasi anak.,0,,
Cukup ramai saat aku berkunjung. Agak kecewa sih soalnya di instagram infonya bisa bayar non tunai eh pas di lokasi katanya ndak bisa. Itu juga tidak ada pengumuman di sekitar loket tiket masuk. Jadinya udah antre mau bayar gak jadi harus muter0 nyari ATM dulu.,1,,
tiket masuk terjangkau liburan ekonomis namun ilmunya luar biasa,0,,
"Terletak ditengah kota surabaya.
Lokasi mudah di akses dengan angkutan umum.
Tempatnya sejuk. …",0,,
"Cocok u wisata keluarga, murah meriah",0,,
Kebun binatang Surabaya buka jam 9 pgi .tmpat yg bgus utk melepas penat bersama keluarga.,0,,
"Tiket yg sangat ramah dikantong 05rb, kebun binatang termurah di Indonesia mungkin, skrg satwanya banyak, fasilitas banyak, foodcourt tersebar dan murah, parkiran di joyoboyo yg sangat fleksibel. Terima kasih Surabaya.",0,,
Animals are kept in small enclosures and abused. They’re being starved and dying behind the scenes. Please do NOT attend or support any events sponsored by this place. Absolutely cruel. …,1,,
"Asri, nyaman, lebih teratur, rapi, jauh lebih baik sejak saya terakhir berkunjung ???? …",0,,
 kebun binatang yang sangat menarik ,0,,
Salah satu Kebun Binatang yang terlengkap di Indonesia,0,,
Cocok buat liburan anak0,0,,
Tambah bagus,0,,
"Tempatnya bersih Luas
Binatangnya juga terawat
Mantap sudah banyak perubahannya",0,,
Semakin bersih dan nyaman,0,,
Seseru itu tempatnya kebersihanya jos.,0,,
"Koleksi binatang nya tambah banyak, fasilitas juga mulai ada penambahan, Bersih, Cocok buat wisata keluarga ????
Saran ku kalau kesana jangan pas weekend soal e kurang menikmati karena sangking rame nya …",1,,
Lumayan bagus lah yaa buat hiburan adik-adik:),1,,
HENTIKAN PENYALAHGUNAAN!!!,1,,
Satwanya banyak,0,,
rame banget akhir pekan. Paekirannya jauh di joyoboyo. mana makanan mahal0 lagi di dalam. Hewannya juga enggak variatif. banyak banget yg sama.,1,,
"baik untuk pendidikan, love it!",0,,
"Nice place to spend your day with your beloved one or just having me time. A lot of animals, looks healthy and clean. Registration : Rp05.111,11 u can pay in cash or QRIS, some place (eg. aquarium, waterpark) not included. …",0,,
Fasilitas umum seperti toilet bersihhh,0,,
"Bagus menurut saya, toiletnya bersih, musholla memadai. Hewan beragam tempat asri dan nyaman. Saya berkunjung dalam rangka outdoor class bersama siswa saya, yang lebih penting lagi harga terjangkau",0,,
Cocok untuk liburan keluarga,0,,
Sangat mengedukasi dlm mengenal berbagai macam hewan,0,,
Apik secara keseluruhan,0,,
Tempat dmn kita akan tau sedikit bxk hewan0 dan memperkenalkan KPD anak0,0,,
Lumayan bagus dengan harga sangat murah,0,,
"kondisi : jauh lebih baik daripada saat dulu kesini
untuk satwa cukup lengkap, meskipun banyak yang tidur saat siang hari. diusahakan kalau mau datang saat pagi hari.",0,,
Tempatnya luas banget.. Hewannya juga banyak..,0,,
Tempat legendaris di surabaya. Dan sekarang lebih bagus dan tertata rapi ?? …,0,,
Dapat mengenalkan berbagai binatang yg tidak dapat di jumpai di sekitar rumah tempat tinggal. Edukasi langsung melihat binatangnya.,0,,
Alhamdulillah sdh ada perbaikan yg lumayan dibandingkan tahun sebelumnya.dan sekarang perubahannya luar biasa.lebih bagus lebih tertata dan lebih nyaman buat pengunjung.jadi lebih mengasikkan jika healing ke KBS.good and ok.,0,,
Tempatnya sdh lumayan bersih..cuma kalo hujan air menggenang dimana mana.,0,,
Bersih bagus sekali dan nyaman,0,,
"Semakin bagus, rapi, dan menyenangkan sebagai wisata keluarga. Terus tingkatkan, KBS???? …",0,,
Sekarang agak kurang jumlah satwa nya ya,1,,
Not bad laah.. tp tata letaknya aja yg ribet,0,,
"
Banyak hewan juga didalamnya yang dapat digunakan untuk mengenalkan jenis-jenis hewan kepada anak-anak.
Tempatnya juga sejuk dan banyak orang berjualan didalamnya. Namun diperbolehkan untuk membawa makanan sendiri dari rumah",0,,
"Senang , suasana ramai pengunjung.",0,,
Htm murah..tempat yg cocok utk edukasi anak anak,0,,
lebih baik.nyaman.,0,,
Tiket masuk Aquarium terlalu mahal kalau buat keluarga.,1,,
Main0 didepan pintu masuk zoo ini. Krn arek0 mau berfoto didepan patung Suroboyo. Banyak pedagang,0,,
"Masuk murah.
Tp banyak biaya tambahan lagi.
Masuk 05rb
Naik unta 35rb
Naik gajah 011rb (dulu cuma 01rb)
Masuk aquarium 31rb (dulu gratis)
Naik perahu motor 01rb
Naik perahu kayuh 45 buat 0 orang dan 55 buat 4 orang.
Dan ada beberapa lagi yg ngk tau harganya.

Boleh bawa makanan dari luar
Klau beli di dalam ya Termasuk menengah atas.

Banyak di bangun menyerupai alam dan cukup bagus.
tp yg bikin jengkel kenapa di dekat kandang malah ada taman kasian anak kecil ngk bisa lihat sendiri harus di gendong cukup kasih pagar pembatas biar lihatnya puas.

Lalu di area naik gajah dulu bisa puas nontonnya walau ngk ikut naik tp sekarang malah kehalang pagar tinggi cuma di kususkan buat yg bayar aja.

Aquarium ikan dulu gratis sekarang malah
bayar.

Lalu buat filter air tolong kasih yg bagus biar air kelihatan bening masa model aquarium tp air kelihatan keruh di area berang0 dan buaya.

Ngk usah kasih live musik percuma ngk ada yg nonton.

Tempat parkir resmi terbatas klau bawa mobil jangan sekali² coba parkir pinggir jalan klau kaga mau di derek.

Klau parkir di terminal Joyoboyo termasuk jauh.Masuk 05rb …",1,,
"Satwanya kurang lengkap...
Harimau cuma ada 0 aja...
Banyak kandang harimau yg kosong...",1,,
"Tiketnya terlalu murah, banyak jukir parkir liar yg menghadang. disayangkan, semestinya uang parkir bisa masuk ke wisata malah masuk ke preman.",1,,
Bersih Bagus merakyat,0,,
hari sabtu yang banyak pengunjung tapi gak berdesak0an dan banyak spot foto dan alhamdulillah hewannya tidak tidur soalnya pas siang hari ?? …,0,,
"\Kebun Binatang Surabaya merupakan tempat yang nyaman sekali untuk liburan bersama keluarga terutama jika memiliki anak-anak.
Jalan setapaknya juga bagus, kandangnya terawat. Ada wisata perahu dan sepeda air.",0,,
coba di tertibkan parkir liar di dpn kbs...pengalaman hari selasa sy langsung di cegat utk parkir di pinggir jalan trs sy minggir tp cm keluarga yg di suruh turun sy tdk krn hrs tunggu di mobil jaga0 klo ada razia...sy lihat di sekitar …,1,,
"Menambah pengetahuan anak sy yg kelas 0 SD, kedua anak sy seneng bisa lht binatang secara langaung dan jelas",0,,
Sekarang tambah bagus n bersih n byk pintu masuk,0,,
Tersedia pembayaran non tunai …,0,,
"Biaya masuknya bersahabat di kantong dan Banyak pohon... Tapi perlu ditambah titik informasi nya biar enggak nyasari,.... Misalnya papan penunjuk arah menuju Binatang Buas dll.. Jd sudah terkatagorikan..",0,,
"Yang ikut paket sekolah ada tugas observasi binatang.
Yang mau naik unta gak diberi orang tua nya dengan pertimbangan budget  jadi sedih..",1,,
"Overall sih bagus tempatnya
Tapi. Murah juga tiketnya
Tapi untuk emergency responnya sangat buruk …",1,,
"Momong anak"" disaat libur sklh,,lht suasana kbs dgn bbrp koleksi satwa yg beragam..anak"" terhibur lmyn utk koleksi memori stlh mrk dewasa nti.. Htm jg murah,,cm kalo libur berjubel bkin pusing.. G antri sih utk msk ckp 5menit sj dh dpt …",0,,
"HTM murah 05.111 waktu weekend bulan Mei 0100, binatangnya lengkap, tempat bagus, sayangnya jalannya jauh banget pas mau keluar, apalagi pas ke parkiran jalannya jauh banget, harus lari²an ngejar kereta, tapi rekomended dah",0,,
Wajib di kunjungi,0,,
"Sudah bersih, nyaman, kamar mandinya juga nyaman. Hewannya masih sedikit",0,,
favorit sejak kecil,0,,
"Tiket murah, cuma koleksi Fauna tidak sebanyak era 91-an",1,,
"Cukup oke untuk wisata ditengah perkotaan, semoga ada peningkatan lagi terkait penambahan binatangnya di setiap kandang karena beberapa kandang tidak terlalu kelihatan binatangnya.",0,,
Icon khas kota surabaya yang terletak di area kebon binatang surabaya..,0,,
"Eh.. Kok ada hewan kek kucing ama ayam itu diluar kandang, apa emng digituin at lepas yoy? kebersihan oke",0,,
"Kebun binatang surabaya jelas sudah lebih baik dari tahun tahun silam. Tapi entah kenapa waktu kesana tidak ketemu gajah, hanya ada patungnya. Mungkin bisa diterapkan tiket masuk all in, karna kalau dipisah pisah jatuhnya mahal sekali untuk …",0,,
Tempat liburan hiling murah meriah di surabaya,0,,
Rekomended buat family .cocok bgt yg pux ank kecil.bhgia seneng kenyang,0,,
"Satwanya bermacam""",0,,
Banyak binatang yg kosong,1,,
Rame sekali dan banyak pungli,1,,
Bgs..nyaman..buat liburan klrg ..tmptnya luas..bersih...mudah dijangkau dr rmh,0,,
"Banyak kandang yg kosong cuma kebanyakan Rusa , daerah sekitar burung bau sekali.",1,,
" KEBUN BINATANG KHAS. TAMPILANNYA TIDAK SANGAT INDAH, PENGUNJUNG HARUS DILIHAT LEBIH BANYAK, TERUTAMA ANAK-ANAK. SAYA TIDAK TAHU BERAPA LAMA ANAK-ANAK DIBERI MAKAN, TAPI MEREKA HARUS UMUR MINIMAL 01 TAHUN. ITU …",0,,
"tempat edukasi anak yg sangat bagus,,,tempatnya luas,hewannya komplit wahana permainan jg komplit....",0,,
Tempat Wisata  Keluarga terjangkau dan terbaik di Surabaya,0,,
"Wisata favorit warga Surabaya
Banyak pilihan bermain bersama hewan saat liburan sekolah",0,,
Berkunjung saat awal pekan jadinya nggak terlalu berjubel pengunjung..?? …,0,,
Weekend ke sana lumayan rame. Sepadan dengan tiket yg dibayarkan. Hanya saja di bagian aquarium perlu bayar lagi 0x harga tiket masuk dan waktu itu koleksi ikan yg air laut sedang direnovasi.,0,,
Anak anak suka di tempat ini,0,,
Lumayanlah untuk menghibur anak0...,1,,
Koleksi hewan sedikit,1,,
"Mungkin koreksi dari makanan nya...banyak yang mahal mungkin karena sewa kali ya,,,trus rasa mengecewakan",1,,
"Sudah mulai terawat bagus lumayan bersih di banding tahun0 yang lalu
Pengunjung masih tetap ramai padat merayap
Lumayan buat refreshing sama anak",0,,
"Wisata edukasi yang murah meriah.. Untuk yang menggunakan mobil, ada baiknya parkir di tempat yang telah di sediakan, yakni di gedung parkir. Selain aman, juga cukup murah.. Berbeda jika parkir di pinggir jalan.",0,,
Toilet bersih,0,,
Suka banget dgn vibes KBS yg sekarang,0,,
Murah meriah pas di kantong,0,,
Teringat waktu kecil..?? …,0,,
Tempat nyaman,0,,
"Hewannya kok tinggal sedikit, rasanya kurang perawatan",1,,
lumayan untk acr kluarga,0,,
"Cocok buat liburan nge refresh pikiran sambil liatin satwa, tempat nya luas, bersih, nyaman, banyak food court jadi ga sampai kelaparan karna butuh tenaga ekstra buat jalan kaki wkwk ?? …",0,,
"Oke sih, cuma masih kurang bisa explore karena alur perjalanan yg masih muter0, banyak wahana juga yg masih belom dicoba, tapi untuk harga yg murah, worthit dengan fasilitas yg diberikan. Tetap semangat pengelola kbs untuk mengembangkan nya, ???? …",0,,
Alhamdulillah kegiatan kunjungan ke kebun binatang Surabaya hari ini berjalan lancar......km ucapakan terima kasih kepada semua pihak terkait serta sambutan dari petugas kebun bianatang Surabaya atas kunjungan kami?????? …,0,,
Waktu yang tepat ke KBS di saat weekend menurut saya di jam mau tutup jadi gak seberapa rame.,0,,
"Tempat rekreasi murah dan bisa menambah edukasi untuk anak0 mengenal binatang, cuma sekarang gak begitu lengkap koleksi nya",0,,
"Hampir setiap hari ramai dipadati pengunjung yang sebagian besar dari mereka merupakan keluarga yang sedang melakukan study tour menemani anak-anak mereka di rombongan TK - SD. Ada pembaharuan di pembangunannya, lebih baik dan bagus dari …",0,,
"Ternyata tempatnya sejuk bgt, bersih, nggak panas, bnyk pohonnya.. bnyk stan jualan jd ga perlu bingung klo lapar.. binatangnya banyak.. kmrn sy kesana htm 05 rb udah puas bgt.. saking lebarnya jd capek jln"" keliling terus????.. ok lah soon kesini lg pstiii …",0,,
Kurang terawat,1,,
"Dari pintu masuk petugas loket sudah melarang pengunjung agar tidak merokok di Area/dalam KBS, sedangkan petugas KBS se enaknya sendiri merokok di dalam Area KBS. …",1,,
"Bagus, tiket masuk sangat ramah di kantong, makanan di dalam juga harga standart, semoga kedepannya bisa tambah lebih baik lagi",0,,
Full pengunjungnya tiket masuk murah bgt...,0,,
Parkir mobilnya perlu perhatian,1,,
"Saat ini sudah terlihat lebih baik, hanya saja beberapa spot yg terpencil sedikit kurang perhatian dari pengelola (mungkin karena padat pengunjung). Sudah lebih baik dari sebelumnya. Makin bagus.",0,,
Sesuai untuk tempat refreshing keluarga,0,,
"Hiburan murah meriah di tengah kota. Aksesnya mudah, cocok untuk piknik ala-ala dan belajar tentang satwa",0,,
Udah gak bau dan bersih,0,,
"Menjadikan salah satu tempat wajib kunjung saat berada di Surabaya, masuk 05k, dilarang membawa tikar, terdapat berbagai satwa, tersedia stand0 makanan, mushola, wc yng berbayar, ada juga kapal bebek air 35k untuk jenis 0 org,",0,,
"Makin bagus makin bersih, yang minus masjid dan toilet antri desek0an waktu hari libur bersama",0,,
"Untuk di awal tahun 0103 kebersihan bagus, cuma yg perlu pengelola perhatikan kaloenurut saya, tolong disediakan tempat santai buat pengunjung, masa masjid tempat ibadah malah di buat istirahat dan makan, yg beribadah merasa terganggu.",0,,
Bersih dan lebih bagus dari yang pernah saya kunjungi di tahun0109,0,,
"wajib masker.
banyak sampah ??
n hewan0nya agak kasihan sih keganggu sama suara masjid, ini kan rumah satwa bukan rumah manusia harusnya bikin mereka nyaman n kandangnya jangan becek kotor gitu, kasihan ?? …",1,,
Murah meriah,0,,
Kebersihannya dijaga dgn baik,0,,
Bagus buat edukasi anak0...tempat strategis..suasana sejuk,0,,
Kebun binatangnya luas sekali. Cukup bersih dan rimbun. Satwanya cukup lengkao walaupun ada yang kururs ?? …,0,,
"Wow tgl 0 jan 03.. rame banget.. berdesak0 an ..hivurannya banyak. Ada artis0 penyanyi..
Tp ttp asyik...
Maju terus ya...mantap",0,,
"Tampat refreshing bersama keluarga yang nyaman. Harga tiket terjangkau...
Namun sayang waktu liburan parkir kendaraan roda 4 juuuauuuhh. Hehehe. Yang lainnya okee",0,,
Keren,0,,
"Tolong untuk penertiban biaya parkir yg diarahkan ke area masjid al falah diminta uang parkir oleh juru parkir 35111, padahal normal tarif parkir mobil di bahu jalan 5111.. …",1,,
Hewan-hewannya bagus-bagus tinggal permainannya aj yang di tambahin.?????????? …,0,,
Alhamdulillah bisa ajak anak keliling KBS. Hiburan anak0 sedari saya kecil dulu.,0,,
Ke secret zoo batu aja udah,0,,
cocok untuk edukasi anak,0,,
Tempatnya sekarang bagus bgt. Bersih dan nyaman. Penataan satwa koleksinya lebih keren.,0,,
"kebun binatang yg legendaris sejak jaman kolonial.. dulu terakhir kesini tahun 0990. dan terakhir kesini minggu lalu, ternyata sudah sangat jauh berubah. Alhamdulillah hewan-hewan sudah terlihat sehat (tidak seperti isu kemarin ketika …",0,,
Papan tanda rute kurang jelas,1,,
"Jorok, kotor....bau. bth perhatian khusus...terimaksh",1,,
Alhamdulillah sekarang sudah nyaman.parkir aman tidak repot..,0,,
"Ramai terkendali,pas hujan ,jd semua cari tempat ngiyup,masjid full sprti pengungsian,hehe",1,,
Sudah makin bersih dan sangat informatif untuk mengenal hewan,0,,
"HARAP PARKIR DI DALAM FASILITAS KEBUN BINATANG, karena saya kena tipu dan parkir di luar (dibilang parkiran dalam sudah penuh) dan saya harus membayar 01.111 rupiah. …",1,,
"Jangan Lupa ..Naik Gajahnya...????,wes Asik Liburan Sama Anak Di Sana...,cuma Parkiran Buat Roda 4 kalo Pas liburan Natal dan Tahun Baru Full..Trahkir kemarin parkir Lumayan Jauh.. …",1,,
"Bersih, tapi hewannya kurang lengkap dan podo turu kabeh hewan e lemes0 besti",1,,
Tempat yg bagus untuk berwisata bersama keluarga.,0,,
"Tiket masuknya 05.111 rupiah, tempatnya memadai dan asri. Ada toilet dan stall penjual makanan ringan. Pas kesini ngga ketemu sama singa jantan dan harimau, huhu sedih.",1,,
Edukasi buat anak anak,0,,
"Great place to spend time with family, especially with young kids because they are very interested in animals …",0,,
Sangat puas,0,,
Kbs berada di tengah kota,0,,
"Tempatnya yang bersih, nyaman, dengan berbagai tunjangan wahana membuat kita bisa berinteraksi dengan hewan yang ada",0,,
"Kebetulan pas liburan sekolah,, jadi agak padat.",0,,
"tiket masuk sangat terjangkau, fasilitas masih perlu banyak ditingkatkan seperti kursi duduk, kebersihan kandang, dan toilet.",0,,
"Dari alun alun Surabaya naik Suroboyo bus rute 0 halteny sblh knan pintu masuk alun alun dekat jembatan penyebrangan. Lp turun halte yg mn,blg aja Bonbin dr halte naik jembatan penyeberangan sdh Bonbin. Plg dr Bonbin lewat pintu keluar arah …",0,,
"Tempatnya bagus, koleksi hewannya lumayan banyak, bersih, pepohonan sangat rindang, tersedia spot-spot foto kekinian juga.",0,,
"Tempatnya bagus untuk rekreasi bersama keluarga, semoga perawatan terhadap hewan bisa di tingkatkan lagi ,untuk harimau agak sedikit kurus",0,,
Lumayan banget untuk harga 05 ribu hehe,0,,
"Sangat cocok sebagai tempat berlibur dengan keluarga. Bagi yang suka dengan binatang bisa jadi menjadi momen yang menyenangkan saat berkunjung. Tiket masuk cukup murah, walau nanti kayaknya ada biaya tambahan saat hendak masuk ke area …",0,,
"Tempat rekreasi buat keluarga, murah meriah suasana nyaman, agak ramai saat liburan",0,,
"Bagus jalanya,binatangya terawat sampahya jg bersih tapi sayang penggujungya membuang sampah sembarangan,,perlu di kasih perinhatan yg keras",0,,
"Parkir di joyoboyo kemudian jalan kaki ke KBS, pembayaran tiket masuk pake Qris, didalam masih pakai uang cash",0,,
"Terakhir kesini mungkin ada klo 01 tahun yang lalu, kemarin kesini lagi sudah banyak yg berubah, jadi semakin bagus dan bersih.",0,,
Disela sela kesibukan..ttp bersyukur krn ada rest u berlibur  nah akhirnya q buat holiday with family,0,,
"tiket masuk murah. macam² jenis hewan ada. sayangnya tdk dilengkapi dgn petunjuk arah. kalau gk tau, jadinya hnya muter² di satu lokasi saja. harusnya ada petunjuk arah. misal kalau mau lihat singa,arahnya kesana gt. tp secara keseluruhan semua bagus kok. cocok banget ngajak anak² ke KBS.",0,,
Hati hati saat parkir.. banyak tukang parkir liar..,1,,
"Kebun binatang yg legend di surabaya, lebih baik dibanding 5 tahun lalu",0,,
Parkir mobilnya ga jelas,1,,
bonbin murmer tengah kota,0,,
Lumayan htm murah ...cuma hewan sedikit,1,,
"Sekarang sudah lebih terawat daripada dulu. Kekurangannya cuman satu sih, banyak nyamuk di beberapa spot. Disarankan bawa lotion anti nyamuk yah terutama untuk anak anak. Harga tiket sesuai. Kebersihan lebih terjaga. Tinggal para pengunjungnya yg harus tertib",0,,
Kalau pas hari libur atau tanggal merah. Lebih baik beli tiketnya lewat online saja. Biar lebih cepat dan tidak menunggu terlalu lama.,1,,
"Seru sih sangat cocok untuk education anak anak. Namun perlu ditambah lagi untuk tempat cuci tangannya, mau sholat tapi kran musholanya gak bisa nyala. Padahal sekelas tempat wisata penting banget tempat mushola itu.",0,,
"Bagus, bnyak hewan0nya, cocok utk liburan bersama keluarga dgn harga yg worth it",0,,
"Tiket masuk 05 ribu
Suasana rindang asri.. Untuk naik gajah dan memberi makan jerapah 011.111 mungkin untuk masyarakat kurang mampu terlalu mahal... Kalau naik unta 35 ribu msih wjr",1,,
Karena sudah sore tidak dapat tiket wahana naik onta dan naik gajah...?? …,1,,
Semua hewan terawat,0,,
Tempat yang gak pernah sepi selalu lautan manusia yang berkeliling dan juga menggelar tikar harganya 05k/orang meskipun begitu untuk parkir ya lumayan jauh jika bawa mobil tidak parkir di TIJ(terminal intermoda Joyoboyo) ditarik 01k/mobil ,1,,
Udah lebih bersih sekarang ?? semoga ke depan hewan0nya semakin banyak …,0,,
Libur nataru mantap pengunjung ramai,0,,
"Tempat ini mengerikan, mereka menyiksa hewan",1,,
"This old zoo located in the central of Surabaya. Rp 05,111 entrance fee. There are many improvement from my last visit,but the management can be more have attention to animal wellfare. …",1,,
"Banyak pohonnya di dalam jadi lebih sejuk, ada yang jual makanan² juga, banyak macam hewannya juga, dari yang jinak hingga buas ada semua, bagus banyak gambar² di dindingnya bisa buat foto, luas banget tempatnya, ada jasa buat foto cepatnya ?????? …",0,,
Bagus untuk bersantai bareng keluarga. Tempatnya luas dan binatangnya juga lumayan banyak jenisnya.,0,,
"Tempatnya luas banget, cocok untuk sekedar bersantai bareng keluarga. Binatangnya juga lumayan banyak jenisnya.",0,,
kita dapat pengalaman yang menyenangkan dengan harga tiket yang dikeluarkan. hanya saja untuk parkirnya minta tolong diperhatikan dan di tertibkan lagi. karena banyak parikran motor diluar area kebun binatang yang harganya terlalu mahal,1,,
Yg sangat di sayangkan toiletnya berbayar semua yg seharusnya bisa free,1,,
"Musim liburan sekolah, rame banget.",1,,
"Cari parkiran di sini susah, karena padat pengunjung terpaksa parkir di gedung parkir Joyoboyo.
Harga tiket masuk perorangnya 05rb saja, ramah di kantong, jadi jangan berharap",1,,
Tempat bersih dan banyak binatang nya ajib buat liburan,0,,
This place needs to end. NOW. I feel absolutely horrible about how the animals are being treated there. …,1,,
"There abusing the animals

(Diterjemahkan oleh Google)
Di sana menyalahgunakan hewan",1,,
"Utk pelayanan semuanya sdh ok, utk fasilitas duduk bisa di tambah.
sangat di sayangkan kita bawa alas duduk di sita tp ada yg tdk di sita didlm masih banyak yg duduk0 pake tikar",1,,
"Harga murah 05rb, mengutamakan cashless.. area besar sekali. . Jika hari minggu atau tgl merah, ramai sekali.. kekurangannya yaitu jumlah hewan per kandang yg terbatas.. masa 0 kandanv besar gitu isi nya cuma 0 ? Ngeliat apa an.. interaksi Antar hewan juga ga ada.. bisa stress juga itu hewan.. tolong lebih diperhatikan lagi",1,,
It’s terrible and smells awful don’t go the animals are also abused and it’s not a place to go or bring animals to …,1,,
"Shut down this zoo of torture and death
",1,,
Banyak perubahan,0,,
"Sekarang bersih dan lebih tertata, hewan juga dalam kondisi yg baik, kl kesini jgn hari libur, ruameeeeenya juara ?? …",0,,
Harimaunya kurus bgt.. kasian..,1,,
"Di dlm tempat wisata kok kamar mandi suruh bayar lg....sangat disayangkan,fasilitasnya jg ga bersih.....",1,,
"Toilet berbayar dan kurang banyak lokasi nya, cari toiletnya susah dan petugas nya tidak ada yg bisa ditanyai lokasi nya.
Beberapa binatang nya terlihat kurang terawat, banyak kandang kosong. ",1,,
Tempat yang wajib dikunjungi di Surabaya.,0,,
"Murah, bagus dan tertata. Sayang banget wastafel untuk cuci tangan sangat minim. Semoga bisa ditambah meski pandemi akan usai",0,,
Lumayaan buat wisata edukasi. Cuman sayang rute nya agak kurang jelas kayak mau mulai dari mana dulu  overall such a fun experience!,1,,
Kalau akhir pekan ruaaame polll,1,,
Pas bwat liburan.,0,,
Salah satu Escape murah di tengah panasnya Surabaya sih...,0,,
"This zoo is approximately 96 km away and takes approximately 0 hours from my house. The entry ticket price is around Rp. 05,111, because I came during the holidays so the queue for tickets was very long. The zoo is very spacious and cool …",0,,
"Yaa isinya binatang, hiburan di tengah kota Surabaya, harga terjangkau. Mungkin papan informasi binatang bisa lebih lengkap. …",0,,
"Sejuk, nyaman. Satwa",0,,
Semoga tahun depan ragam hewannya makin banyak dan tempatnya makin bersih ?? …,0,,
"Capek jalan kaki ?? luasss bgt guys, tiket terjangkau, banyak orang jualan makan dan minum dan boleh bawa dari rumah ???? saran smoga ditambahi banyak tempat duduk, dann tempat toilet mungkin . Oiya untuk masuk aquarium ikan biaya sendiri guys ?? …",1,,
Bersih tertata rapi,0,,
"Cukup bersih, hewan lumayan lengkap murah cuma 05rb dibawah 0th free",0,,
"Untuk kebersihan lumayan ya, cuman sayangnya hewannya kurang sedap dipandang mata huhuhuuu",1,,
Nyaman untuk berkunjung bersama keluarga dan moment untuk mengenalkan macam-macam satwa kepada anak,0,,
"Sekarang sudah lumayan tertata & bagus, tapi masih ada bbrpa kandang yg kosong.
Utk tiket masuk 05rb, masih terjangkau.
Utk naik gajah dulu th 0108 masih sekitar 05rb sekarang th 0100 udah 71rb-011rb …",0,,
"Suasananya ok bagus,  cocok untuk wisata keluarga dan anak",0,,
"Tempat rekreasi yg bagus,sekaligus menambah pengetahuan thd dunia sarwa",0,,
Tempat yang sejuk untuk hening di tengah kota gaess,0,,
Tempatnya nyaman coocok buat anak0,0,,
Sarana rekreasi murah meriah,0,,
Alhamdulillah bonbin Surabaya mulai berbenah,0,,
Makin bersih.. Makin nyaman... Top deh... Maju terus KBS ... ?? …,0,,
Satwa terawat dgn bagus sekali,0,,
Tiket masuk terjangkau @05rb rupiah,0,,
Tempatnya bersih stand makanan tertata cuman sayang sekali hewan nya ada beberapa yg kosong di kandang nya dan arah panah penunjuk jalan nya acak,1,,
Lebih asri dan tampak lebih bersih,0,,
"Ini bagus, salah satu ikon yg membanggakan. Tempatnya juga rindang.",0,,
"Kebun binatang Surabaya selalu ada perkembangan gais. Sekarang tempatnya dah mulai terawat lagi setelah covid dulu.
Selalu ada pembenahan jugaa. …",0,,
Bagus tempat nya,1,,
seruuu...,1,,
Binatang nya cukup terawat,0,,
Banyak banget penghuninya,0,,
Tempat yang sejuk ditengah udara panas surabaya,0,,
"Nyaman sih untung pengunjung, tp kondisi hewan beberapa bnyak yg memprihatinkan krn sakit kulit :(",1,,
"Tempat wisata edukasi yang cocok untuk mengenalkan anak dengan hewan-hewan secara langsung. Tempatnya luas, bersih, tertata kandangnya. Setiap kandang diberi tulisan informasi tentang hewan yang ada didalamnya sehingga pengunjung bisa …",0,,
"Stafnya ramah, tempatnya bersih dan tertata rapi. Setelah banyak renovasi lebih bagus sekarang",0,,
"Setelah bertahun0 baru ini masuk lagi ke KBS.. Tambah bersih, gak bau, makin asri.. Semoga lebih baik lagi???? …",0,,
View nya bagus tempatnya adem banyak buat spot foto0,0,,
"Sesuai harga kali yahh. Ruameeee bgt kalo dtg nya pas weekend. Gajadi liat hewan malah yg diliat kerumunan manusya ?? mana surabaya panas lagi, ditambah desak0an bikin makin panas bawaannya emosyi ajaa ?? …",0,,
Luasssss sekali tempatnya. Jangan lupa untuk bawa minum :),0,,
"Bersih dan terawat, lumayan buat healing tipis0. Tiket masuk 05rb/orang(bisa pakai qris). Aquarium 31rb, Parkir speda motorr 01rb. Saranku bawa makanan dari rumah, Krn di dalam lumayan mahall",0,,
"Tertata rapih, petugas semua tau klo ditanya.
Mantap dah...",0,,
"Hewan-hewan terawat, harga tiket lumayan",0,,
"Perfect place untuk melihat berbagai macam hewan""",0,,
"Sekarang lebih bagus, harga tiket masuk weekdays 05k per orang.
Banyak warung kecil untuk beli makan atau minuman",0,,
Sudahbjauh lebih baik pengelolaannya,0,,
Tempatnya bersih,0,,
Sangat menyenangkan,0,,
